"province_code","candidate_name_eng","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner"
"16","Malim Amar ‐ud‐ Din Khairi","Male","No",13,13,"No","No"
"16","Nadira Nahrain Wal Kohdamani","Female","No",0,24,"No","No"
"16","Noor Muhammad Nikkhwa","Male","No",0,10,"No","No"
"16","Ghulam Sarwar Hubab","Male","No",0,31,"No","No"
"16","Sayed Hasam ‐ud‐ Din Haq Been","Male","No",0,792,"No","No"
"16","Mir Haidar Andarabi","Male","No",0,79,"No","No"
"16","Dr. Muhammad Naseem Mudabbir","Male","No",0,6197,"Yes","No"
"16","Hajji Ashuqullah Wafa","Male","No",0,6029,"Yes","No"
"17"," Hajji Abdul Rawoof Ibrahimi","Male","Yes",6978,7171,"Yes","Yes"
"17"," Eng. Kamal","Male","No",5705,5780,"Yes","Yes"
"17","Alhaj Nazari Turkmani","Male","No",4124,4116,"Yes","Yes"
"17","Abdul Wodood Payman","Male","No",4063,3900,"Yes","Yes"
"17","Shaista Baz Nasiri","Male","No",3874,3864,"Yes","Yes"
"17"," Malim Chahari","Male","No",3651,3647,"Yes","Yes"
"17","Sayed Dawood Nadiri","Male","No",3629,3670,"Yes","Yes"
"17","Noor ‐ud‐ Din Beg","Male","No",3365,3364,"No","No"
"17","Alhaj Maulawi Abdullah Qurlaq","Male","No",3365,2487,"No","No"
"17","Muhammad Gul Sahab Zada","Male","No",3207,3216,"No","No"
"17","Shukria Paykan Ahmadi","Female","No",3200,3152,"Yes","Yes"
"17","Fazal Kareem Aymaq","Male","Yes",3067,3261,"No","No"
"17"," Muhammad Rahim Khan Quraishi","Male","No",2505,2403,"No","No"
"17","General Aymaq","Male","No",2491,2573,"No","No"
"17","Saranwal Barat  Muhammad Omar Khil","Male","No",2365,2365,"No","No"
"17","Muhammad Dawoud Nik Pai","Male","No",2344,2341,"No","No"
"17"," Qari Rahmatullah","Male","Yes",2248,2378,"No","No"
"17","Nizam ‐ud‐ Din","Male","No",2190,2169,"No","No"
"17","Dr. Fatima Aziz","Female","Yes",2171,2174,"Yes","Yes"
"17"," Hajji Muhammad Omar Khan","Male","No",2129,2148,"No","No"
"17"," Alhaj Assadullah Omar Khil","Male","No",2012,1951,"No","No"
"17"," Eng. Muhammad Omar","Male","Yes",1978,1974,"No","No"
"17","Safar Muhammad Kakar","Male","No",1955,1946,"No","No"
"17"," Dr. Muhammad Wali Azizi","Male","No",1830,1510,"No","No"
"17"," Abdul Ghafar Sadid","Male","No",1818,1854,"No","No"
"17"," Hajji Shir Muhammad Arab","Male","No",1732,1774,"No","No"
"17","Hajji  Muhammadullah Wardak","Male","No",1661,1636,"No","No"
"17"," Amanullah Zahiri","Male","No",1633,1631,"No","No"
"17","Puhanmal  Muhammad Moieen Mrastial","Male","Yes",1586,1577,"No","No"
"17"," Alhaj Maulawi Haq Murad Hamid","Male","No",1466,1464,"No","No"
"17","Raiesa Hussain Khil","Female","No",1444,1322,"No","No"
"17","Alhaj Abdul Momin Omar Khil","Male","No",1379,1373,"No","No"
"17","Dr. Juma Bawari","Male","No",1335,1336,"No","No"
"17"," Wakil Muhammad Amin","Male","Yes",1311,1430,"No","No"
"17"," Eng. Yaseen Abdali","Male","No",1282,1307,"No","No"
"17"," Muzhgan Arqbeki","Female","No",1251,1237,"No","No"
"17","Alhaj Saranwal  Abdul RawoofMihraban","Male","No",1248,1201,"No","No"
"17","Alhaj Muhammad Sami Aymaq","Male","No",1241,1438,"No","No"
"17","Ghulam Qadir Rahimi","Male","No",1219,1265,"No","No"
"17","Saranwal  Muhammad Maroof Mukhtar","Male","No",1139,1135,"No","No"
"17"," Ustad Matiullah Dihati","Male","No",913,913,"No","No"
"17","Abdul Razaq Qaram Qull","Male","No",845,843,"No","No"
"17"," Dr. Dad Ali","Male","No",832,785,"No","No"
"17"," Hajji Malik Muhammad Zakhil","Male","No",810,819,"No","No"
"17"," Noorullah Arzbegi","Male","No",796,794,"No","No"
"17"," Bahadar Khan Aqtash","Male","No",795,676,"No","No"
"17","Dr. Zelgai Nizam","Male","No",751,753,"No","No"
"17"," Muhammad Jamal Bajawri","Male","No",674,672,"No","No"
"17"," Muhammad Akbar Noori","Male","No",647,647,"No","No"
"17"," Karimullah Amran Kashani","Male","No",542,544,"No","No"
"17"," Muhammad Musa Rahimi","Male","No",534,537,"No","No"
"17","Dr. Habiba Arfan","Female","No",517,520,"No","No"
"17"," Alhaj Rahim ‐ud‐ Din Tayeb","Male","No",514,445,"No","No"
"17"," Dr. Onqa Amin","Female","No",513,519,"No","No"
"17"," Ustad Sadat","Male","No",493,492,"No","No"
"17"," Yama Khan","Male","No",462,460,"No","No"
"17","Dr. Sayed Badakhsh","Male","No",459,459,"No","No"
"17","Hajji Abdul Hamid Aymaq","Male","No",454,521,"No","No"
"17","Rahila Sarwari","Female","No",447,447,"No","No"
"17","Najeebullah Nabeel","Male","No",430,427,"No","No"
"17"," Habib Ahmad Fazal","Male","No",410,410,"No","No"
"17","Faiz ‐ur‐ Rahman Rahmani","Male","No",397,397,"No","No"
"17","Alhaj Maulawi Dost Muhammad","Male","No",394,394,"No","No"
"17"," Farishta Hashim Zada","Female","No",377,375,"No","No"
"17"," Mushtaq Hussain Ali Zada","Male","No",375,372,"No","No"
"17","Ghulam Rasool Alizada","Male","No",374,351,"No","No"
"17","Bibi Fatima Hofiani","Female","No",367,369,"No","No"
"17"," Maulawi Rahman Nahwi","Male","No",311,311,"No","No"
"17"," Sardar Ahmad Shah","Male","No",280,280,"No","No"
"17","Alhaj Qari Islam Mujahid","Male","No",276,277,"No","No"
"17","Eng. Wali Muhammad Akseer","Male","No",258,263,"No","No"
"17"," Hajji Abdul Jameel Samadi","Male","No",249,249,"No","No"
"17","Dr. Abdullah Shikib","Male","No",246,248,"No","No"
"17","Sharaf ‐ud‐ Din","Male","No",231,232,"No","No"
"17"," Malim Hamidullah Hotak","Male","No",202,202,"No","No"
"17","Eng. Ajmal Khan Hotak","Male","No",202,201,"No","No"
"17","Zarghoona Hassan","Female","No",169,170,"No","No"
"17","Hajji Sayed Mukhtar Agha Sadat Sabiri","Male","No",119,121,"No","No"
"17","Fida Muhammad Mal","Male","No",109,111,"No","No"
"17"," Dr. Ghulam Habib","Male","No",106,106,"No","No"
"17"," Abdul Hadi Faizi","Male","No",102,102,"No","No"
"17"," Bashir Ahmad Khan Kunduzwal","Male","No",93,93,"No","No"
"17","Fariha Batar Beg","Female","No",83,82,"No","No"
"17","Fahima Farhat","Female","No",68,67,"No","No"
"17","Khuwaja Shireen","Male","No",59,59,"No","No"
"17","Alhaj Amam Qul Sabir","Male","No",0,51,"No","No"
"18","Makhdum Abdalullah Muhammadi","Male","No",8918,8918,"Yes","Yes"
"18","Alhaj Makhdum Muhebullah Furqani","Male","No",7638,7638,"Yes","Yes"
"18","Muhammad Tahir Zaher","Male","No",6005,6005,"No","Yes"
"18","Eidy Muhammad Big Bigzada","Male","No",5917,5917,"No","No"
"18"," Rayes Khairullah","Male","No",5829,5829,"No","No"
"18","Ahmad Shuaib Habibi","Male","No",4939,4939,"No","No"
"18","Hajji Muhammad Khan","Male","No",4648,4648,"No","No"
"18","Hajji Arif Akhlaqi","Male","No",3573,3573,"No","No"
"18","Dr. Masoma Khawri","Female","No",3561,3561,"Yes","Yes"
"18"," Ustad Mahboba","Female","No",3098,3098,"No","No"
"18","Said Muhammad Taqi Musawi","Male","No",2960,2960,"No","No"
"18"," Aamir Sultan","Male","No",2795,2795,"No","No"
"18","Qazi Amar ‐u‐ din Sahab","Male","No",2636,2636,"No","No"
"18","Dr. Fazal Rahman Khurami Jasor","Male","No",2569,2569,"No","No"
"18"," Dilbar Nazari","Female","Yes",2544,2544,"No","No"
"18"," Sultan Ali Sultani","Male","Yes",2373,2373,"No","No"
"18"," Rohullah Ahadi","Male","No",1749,1749,"No","No"
"18","Qari Abdul Mateen Amin","Male","No",1738,1738,"No","No"
"18"," Hajji Muhammadi Bay Sharwal","Male","No",1389,1389,"No","No"
"18"," Abdul Hadi Shekib","Male","No",1301,1301,"No","No"
"18","Makhdum Qari Saraj-u-din Mujahid","Male","No",1194,1194,"No","No"
"18"," Aqa Muhammad Zarif","Male","No",1109,1109,"No","No"
"18","Senator Khadija Hussaini","Female","No",938,938,"No","No"
"18","Ustad Abdul Khaliq","Male","No",869,869,"No","No"
"18"," Abdul Qadir Misbah","Male","No",775,775,"No","No"
"18","Mirza Qamar-u-din Shahrukhi","Male","No",680,680,"No","No"
"18"," Hajji Muhammad Ibrahim Bedar","Male","No",629,629,"No","No"
"18","Hajji Abdu Qadem Haji Khadim","Male","No",604,604,"No","No"
"18","Abdul Momin Tolo","Male","No",363,363,"No","No"
"18","Zia Gull Nasiri","Female","No",335,335,"No","No"
"18","Abdul Ahmad Tatar","Male","No",203,203,"No","No"
"18","Hajji Muhammad Mahdi yar","Male","No",163,163,"No","No"
"18","Muhammad Zahir Muwafaq","Male","No",79,79,"No","No"
"18","Dr. Karam-u-din Wakil Zada","Male","No",60,60,"No","No"
"18","Feroz Khan Mubariz","Male","No",45,45,"No","No"
"18","Hajji Abdul Aziz Abdul Hakeem Karem","Male","No",39,39,"No","No"
"18","Alhaj Ahmad Khan Samangani","Male","Yes",0,19166,"Yes","No"
"19","Ahmad Shah Ramazan","Male","No",19614,19816,"Yes","Yes"
"19","Abas Ibrahim Zada","Male","No",18413,18576,"Yes","Yes"
"19","Alhaj Muhammad Ishaq Rahguzar","Male","Yes",17181,17623,"Yes","Yes"
"19","Alhaj Alam Khan Azadi","Male","Yes",16820,16586,"Yes","Yes"
"19","Assadullah Sharifi","Male","No",15351,15180,"Yes","Yes"
"19","Alhaj Muhammad Abdah","Male","Yes",14173,14197,"Yes","Yes"
"19","Alhaj Maulawi Abdul Rahman Rahmani","Male","No",12389,12402,"Yes","Yes"
"19","Muhammad Farhad Azimi","Male","No",10787,10861,"Yes","Yes"
"19","Alhaj Muhammad Yusuf Ghazanfar","Male","No",10621,10758,"No","No"
"19","Alhaj Rozi Gulldi Awichi","Male","Yes",7656,7958,"No","No"
"19"," Zalmay Yunusi","Male","No",7412,7368,"No","No"
"19","Gul Rahman Hamdard","Male","No",7081,7052,"No","No"
"19","Alhaj Sayed Shams ‐ ud‐ Din Sadat","Male","No",6343,6342,"No","No"
"19"," Senator Hajji Abdul Ghani","Male","No",4765,4769,"No","No"
"19"," Sifora Niazai","Female","Yes",4358,4539,"Yes","Yes"
"19","Maulawi Habib‐ur‐  Rahman Muhammadi","Male","No",4102,3925,"No","No"
"19","Amir Muhammad Zeiayee","Male","No",3731,3616,"No","No"
"19","Sayed Hadi Balkhi","Male","No",3507,3585,"No","No"
"19","Maulana Abdul Ahad Muahid","Male","No",3491,3499,"No","No"
"19"," Abu Shareef","Male","No",3353,3341,"No","No"
"19","Alhaj Maulawi Noor  Muhammad Wolaswal","Male","No",3339,3366,"No","No"
"19","Brishna Rabie","Female","No",3229,3229,"Yes","Yes"
"19","Dr. Gulalay Noor Safi","Female","Yes",3018,2999,"Yes","Yes"
"19","Muhammad Sami Adil","Male","No",2790,2820,"No","No"
"19"," Hajji Abdullah Mandozai","Male","No",2774,2789,"No","No"
"19"," Fazal Ahmad Tughyan","Male","No",2662,2665,"No","No"
"19","Ahmad Naveed Barat","Male","No",2650,2619,"No","No"
"19"," Raees Abdul Muqeem","Male","No",2448,2433,"No","No"
"19"," Humaira Akakhil","Female","Yes",2299,2298,"No","No"
"19","Dr. Sakhi","Male","No",2282,2397,"No","No"
"19","Torialay Rizaqyar","Male","No",2272,2268,"No","No"
"19","Shahmardan Qul","Male","Yes",2238,2352,"No","No"
"19","Khalmurad","Male","No",2153,2254,"No","No"
"19"," Ustad Fatima Jawadi","Female","No",2132,2141,"No","No"
"19","Maleeha Ahmadzai","Female","No",1882,1882,"No","No"
"19","Sara Mazari","Female","No",1812,1811,"No","No"
"19","Alhaj Maulawi Abdul Hameed Hashimi","Male","No",1452,1466,"No","No"
"19","Muhsin Jan Agha","Male","No",1342,1336,"No","No"
"19","Muhammad Ayub Muhmand","Male","No",1289,1291,"No","No"
"19","Wadir Safi","Male","No",1272,1276,"No","No"
"19","Abdul Qudoos Qataa","Male","No",1261,1264,"No","No"
"19","Sayed Muhammad Islami","Male","No",1167,1171,"No","No"
"19","Alhaj Maulawi Gul Ahmad Mazari","Male","No",1078,1073,"No","No"
"19","Eng. Muhammad Ibrahim Omar","Male","No",1007,1009,"No","No"
"19","Omar Qul Allah Yari","Male","No",990,1006,"No","No"
"19","Qari Abdul Hamid Hamid","Male","No",974,973,"No","No"
"19","Tahira Haqjo","Female","No",910,917,"No","No"
"19"," Nazeefa Mirzad","Female","No",901,904,"No","No"
"19","Gul Makai Seyawash","Female","No",812,826,"No","No"
"19","Hajji Abdul Rasool Talash","Male","No",722,785,"No","No"
"19","Muhammad Sarwar Qebchaq","Male","No",688,686,"No","No"
"19"," Hajji Muhammad Akbar","Male","No",674,671,"No","No"
"19","Dr. Muhammad Kazem","Male","No",569,579,"No","No"
"19","Eng. Zafar Khan","Male","No",541,541,"No","No"
"19"," Qamar Aishchi","Female","No",444,464,"No","No"
"19"," Ali Hussain Khalili","Male","No",441,439,"No","No"
"19","Muhammad Faheem Jalal","Male","No",436,437,"No","No"
"19","Ghulam Ali Paykar Zada","Male","No",369,368,"No","No"
"19"," Qamar Noori","Female","No",356,358,"No","No"
"19","Abdul Ahad","Male","No",337,347,"No","No"
"19"," Raees Amanullah Amin Tor Janzada","Male","No",317,315,"No","No"
"19"," Zaib ‐un‐ Nisa","Female","No",297,297,"No","No"
"19"," Dr. Abdul Hakeem Safi","Male","No",294,293,"No","No"
"19","Ustad Kamila Rawoofi","Female","No",288,289,"No","No"
"19","Dr. Sayed Nasir Hussaini","Male","No",231,232,"No","No"
"19","Israr Tashqurghani","Male","No",205,203,"No","No"
"19","Hajji Abdul Salam Telayee","Male","No",196,199,"No","No"
"19"," Hajji Hamrah Turdi","Male","No",184,185,"No","No"
"19"," Qari Najeebullah","Male","No",179,178,"No","No"
"19","Dr. Sayed Shir Muhammad Ahadi","Male","No",173,174,"No","No"
"19","Muhammad Azim Hamid","Male","No",150,149,"No","No"
"19","Abdul Baqi","Male","No",150,150,"No","No"
"19","Eng. Ghulam Rabani Kargar","Male","No",131,131,"No","No"
"19","Aqaye Salihi","Male","No",121,120,"No","No"
"19","Zabit Muhammad Karim","Male","No",106,106,"No","No"
"19","Maulana Abdul Basir Baharwi","Male","No",104,104,"No","No"
"19","Eng. Muhammad Essa","Male","No",87,87,"No","No"
"19"," Sayed Jabar Agha","Male","No",79,79,"No","No"
"19"," Hamidullah Uzbik Sakhiyaar","Male","No",63,63,"No","No"
"19","Dr. Rahim Gul Ibrahim Khil","Male","No",54,53,"No","No"
"20","Dr. Enayatullah Babur Ferahmand","Male","No",8137,8137,"Yes","Yes"
"20","Baz Muhammad Juzjani","Male","Yes",6453,6457,"Yes","Yes"
"20","Abdul Satar Darzabi","Male","Yes",5543,5545,"Yes","Yes"
"20"," Hajji Muhammad Ismail","Male","No",5168,5383,"Yes","Yes"
"20"," Roz Muhammad Noor","Male","No",5137,5150,"No","No"
"20","Ghulam Nabi","Male","No",5052,5337,"No","No"
"20"," Muhammad Omar","Male","No",4629,4658,"No","No"
"20"," Muhammad Nazar","Male","No",4342,4533,"No","No"
"20"," Hajji Abdul Wahab","Male","Yes",4180,4290,"No","No"
"20","Eng. Abdul Dadar Dostum","Male","No",3937,3937,"No","No"
"20","Eng. Ahmad","Male","No",3462,3466,"No","No"
"20","Fahima Sadat","Female","Yes",3058,3059,"Yes","Yes"
"20"," Said Noorullah Sadat","Male","No",2913,2918,"No","No"
"20"," Manzullah Khan","Male","No",2765,2767,"No","No"
"20"," Shah Mahmud Paywastun","Male","No",2734,2735,"No","No"
"20"," Hajji Yulburs Ataye","Male","No",2671,2688,"No","No"
"20","Abdullah Khan","Male","No",2612,2614,"No","No"
"20","Hajji Amrullah","Male","No",2280,2295,"No","No"
"20","Hajji Noorullah Fidoni","Male","No",2210,2210,"No","No"
"20"," Maulawi Muhammad Sharif","Male","No",2199,2199,"No","No"
"20"," Hajji Abdul Qadir","Male","No",2162,2163,"No","No"
"20","Masuda Omari","Female","No",1728,1730,"No","No"
"20","Muhammad Ismail","Male","No",1706,1706,"No","No"
"20"," Alhaj Rahmatullah Safi","Male","No",1549,1550,"No","No"
"20","Alhaj Per Nazar Khan","Male","No",1466,1468,"No","No"
"20"," Hajji Abdul Rasheed","Male","No",1164,1165,"No","No"
"20","Maulawi Namatullah","Male","No",1163,1164,"No","No"
"20","Abdul Jamil Rahimi A.K.A Qashqah","Male","No",1159,1163,"No","No"
"20"," Abdul Jabar Usmani","Male","No",1041,1044,"No","No"
"20","Hajji Said Abdul Qayum","Male","No",899,900,"No","No"
"20"," Said Hamid Beg Jan Zada","Male","No",826,826,"No","No"
"20","Maghfirat Samimi","Female","No",727,732,"No","No"
"20","Saira Shekib Sadat","Female","No",711,711,"No","No"
"20","Muhammad Akram Yawar","Male","No",702,705,"No","No"
"20","Asifa Saba","Female","No",625,625,"No","No"
"20","Eng. Turialay Esar","Male","No",585,586,"No","No"
"20","Dr. Kawsar Baburi","Male","No",537,537,"No","No"
"20"," Hajji Muhammad Makhi Bay","Male","No",465,467,"No","No"
"20"," Shabir Ahmad","Male","No",442,444,"No","No"
"20","Torsun Sansizai","Male","No",442,442,"No","No"
"20","Hamid Azizi","Male","No",438,441,"No","No"
"20","Abdul Salam Saljuqi","Male","No",234,234,"No","No"
"20"," Hajji Mirza","Male","No",219,224,"No","No"
"20","Muhammad Ayub Muwafaq","Male","No",177,178,"No","No"
"20","Qazi Abdul Majed Ahrari","Male","No",174,174,"No","No"
"20","Muhammad Irshad Bay","Male","No",104,104,"No","No"
"21","Sayed Muhammad Hassan Sharifi Balkhabi","Male","No",9804,10011,"Yes","Yes"
"21","Hajji Khair Muhammad Aymaq","Male","Yes",9224,9224,"Yes","Yes"
"21","Sayed Anwar Sadat","Male","No",8645,8645,"Yes","Yes"
"21","Muhammad Hussain Faheemi","Male","Yes",7878,7878,"No","Yes"
"21","Hajji Payenda Muhammad Khan","Male","Yes",7148,7148,"No","No"
"21","Fazal Sancharaki","Male","No",6879,7131,"No","No"
"21","Sayed Hassan Safayee","Male","No",6862,6862,"No","No"
"21","Eng. Alif Muhammad","Male","No",6105,6105,"No","No"
"21","Maulawi Abdul Khabeer","Male","Yes",5930,5930,"No","No"
"21","Maulawi Muhammad Mubashir","Male","No",5598,5598,"No","No"
"21","Hajji Khalilullah Azizi","Male","No",4253,4253,"No","No"
"21","Qazi Muhammad Omar Ishaqzai","Male","No",4110,4110,"No","No"
"21","Aziza Jalis","Female","No",3091,3091,"Yes","Yes"
"21","Dr. Amar ‐ud‐ Din","Male","No",2674,2674,"No","No"
"21","Muhammad Rustam","Male","No",2499,2499,"No","No"
"21","Humaira Gulshani","Female","Yes",2148,2181,"No","No"
"21","Eng. Sakina Ghafari","Female","No",1842,1842,"No","No"
"21","Hamidullah Bik","Male","No",1826,1826,"No","No"
"21"," Maulawi Abdul Hay Hayrat","Male","No",1637,1637,"No","No"
"21","Ustad Munizha Sadat Qazi Zada","Female","No",1573,1573,"No","No"
"21","Najeeba Mukhtari","Female","No",1529,1529,"No","No"
"21","Qazi Suraya","Female","No",1464,1464,"No","No"
"21","Muhammad Sadiq Makhdoom","Male","No",1458,1458,"No","No"
"21","Malim Shahab ‐ud‐ Din","Male","No",1452,1452,"No","No"
"21","Faizullah Faiz","Male","No",1355,1355,"No","No"
"21","Muhammad Qayum","Male","No",991,991,"No","No"
"21","Kifayatullah Samadi","Male","No",954,954,"No","No"
"21","Masooma Mirzayee","Female","No",920,920,"No","No"
"21","Muhammad Dawood Khan Sayad","Male","No",830,830,"No","No"
"21","Diploma Eng. Alhaj Sayed Muhibullah Gailani","Male","No",736,736,"No","No"
"21","Hajji Mahbooba Sadiq","Female","No",673,673,"No","No"
"21","Abd‐ur‐ Rahim Waheedi","Male","No",569,569,"No","No"
"21","Saraj ‐ud‐ Din Qitmis","Male","No",539,539,"No","No"
"21","Mir Alam Nasratyar","Male","No",384,384,"No","No"
"21","Ustad Chaman Hamidi","Female","No",357,357,"No","No"
"21","Sayed Hasam ‐ud‐ Din Ibrahimi","Male","No",291,291,"No","No"
"21","Dr. Shukria","Female","No",285,285,"No","No"
"21","Hajji Abdul Ghafar","Male","No",225,225,"No","No"
"21","Sayed Ghulam Hussain Balkhabi","Male","No",195,195,"No","No"
"21","Alhaj Qari Abdul Manan","Male","No",187,187,"No","No"
"21","Jamila Sharifi","Female","No",173,173,"No","No"
"21","Ustad Jafari","Male","No",166,166,"No","No"
"21","Sayed Muhammad Hashimi","Male","No",72,72,"No","No"
"21"," Alhaj Muhammad Rahim Ayubi","Male","No",0,11373,"Yes","No"
"22","Hajji Muhammad Hashim","Male","No",9299,9885,"Yes","Yes"
"22","Dr. Naqebullah Fayeq","Male","No",7720,7721,"Yes","Yes"
"22","Eng. Muhammad Hashim Awartaq","Male","No",7617,7710,"Yes","Yes"
"22","Bashir Ahmad Tah Yenj","Male","No",7427,7432,"Yes","Yes"
"22","Alhaj Fathullah Qaisari","Male","Yes",7221,7246,"Yes","Yes"
"22","Muhammad Shakar Kargar","Male","Yes",6906,6924,"No","Yes"
"22","Najebullah Salimi","Male","No",6674,6661,"No","No"
"22","Hajji Saraj-u-din Safari","Male","Yes",5617,5624,"No","No"
"22","Eng. Sharif Amin","Male","No",5385,5356,"No","No"
"22","Ahmad Farid Alimi","Male","No",5228,5228,"No","No"
"22","Ustad Sardar  Muhammad Rahmani Aughli","Male","Yes",5179,5089,"No","No"
"22","Alhaj Abdul Karim Arshad","Male","No",4991,5007,"No","No"
"22","Ghulam Faroq Qatai","Male","No",4942,4943,"No","No"
"22","Puhanyar Abdul Satar Ghura","Male","No",4658,4735,"No","No"
"22","Nasrullah Rahmani","Male","No",4279,4493,"No","No"
"22"," Dahzad","Male","No",3577,3831,"No","No"
"22","Eng. Muhammad Ayub Ghafari","Male","No",3010,3089,"No","No"
"22","Hajji Muhammad Salih","Male","No",2976,2976,"No","No"
"22","Alhaj Said Salahuddin Sadat","Male","No",2957,2989,"No","No"
"22","Enayatullah Beg","Male","No",2940,2947,"No","No"
"22"," Muhammad Ishaq Pilot","Male","No",2841,2841,"No","No"
"22","Hajji Muhammad Aziz Hamraz","Male","No",2822,2820,"No","No"
"22"," Eng. Abdul Rahman Afghan","Male","No",2821,2834,"No","No"
"22","Sayed Asif Parsa","Male","No",2668,2670,"No","No"
"22","Ahmad Khan Rahmani","Male","No",2595,2772,"No","No"
"22","Qari Muhammad Nasir","Male","No",2590,2590,"No","No"
"22"," Noorullah Musib","Male","No",2585,2586,"No","No"
"22","Fauzia Raoufi","Female","Yes",2480,2489,"Yes","Yes"
"22","Hajji Shah Mahmud Khaliqi","Male","No",2441,2537,"No","No"
"22"," Alhaj Maulawi Asadullah Jamali","Male","No",2413,2413,"No","No"
"22","Sayed Namatullah Naiemi","Male","No",2215,2153,"No","No"
"22","Khalil-u-Rahman","Male","No",2215,2359,"No","No"
"22","Alhaj Maulawi Muhammad Israel","Male","No",2214,2218,"No","No"
"22","Yama Kamal Sanmis","Male","No",2170,2198,"No","No"
"22","Said Zain-u-din Abidi","Male","No",1914,1946,"No","No"
"22"," Sardar Ailmurad Arghawan","Male","No",1908,1908,"No","No"
"22","Abdul Samad Girzwani","Male","No",1894,1877,"No","No"
"22","Rangina Kargar","Female","No",1573,1573,"Yes","Yes"
"22"," Abdullah Chupan","Male","No",1543,1544,"No","No"
"22"," Maulawi Muhammad Nabi","Male","No",1468,1501,"No","No"
"22","Ustad Abdul Rahem Masomi","Male","No",1443,1451,"No","No"
"22","Abdul Manan","Male","No",1389,1438,"No","No"
"22","Asifa Shadab","Female","Yes",1349,1355,"Yes","Yes"
"22"," Abdul Rasol Shikeb","Male","No",1345,1345,"No","No"
"22","Atta Muhammad","Male","No",1273,1273,"No","No"
"22","Muhammad Saddiq Kohi","Male","No",1261,1262,"No","No"
"22","Sayed Ahmad Khan Gailani","Male","No",1163,1176,"No","No"
"22"," Saltanat Kohi","Female","Yes",1162,1222,"No","No"
"22","Dr. Karima Hamid Faryabi","Female","No",1122,1146,"No","No"
"22","Muhammad Salih","Male","No",1120,1120,"No","No"
"22","Hajji Abid Nazar","Male","No",1101,1151,"No","No"
"22","Abdul Muqim Tahiri","Male","No",1045,1045,"No","No"
"22","Mirwais Khan Tukhi","Male","No",1035,1037,"No","No"
"22","Maulawi  Hedayatullah Hedayat","Male","No",988,2697,"No","No"
"22"," Karima Baihaqi","Female","No",986,987,"No","No"
"22","Lall Muhammad Joya","Male","No",946,945,"No","No"
"22"," Muhammad Tariq","Male","No",942,914,"No","No"
"22","Muhammad Zahir Muradi","Male","No",936,936,"No","No"
"22","Jawed Khan","Male","No",925,927,"No","No"
"22","Dr. Sayed Sadrudin Makhdum","Male","No",904,904,"No","No"
"22"," Alhaj Faizullah Muhammadi","Male","No",851,832,"No","No"
"22","Alhaj Qazi Sharab ‐u‐ din Bidaki","Male","No",806,806,"No","No"
"22"," Dr. Abdul Salam Big","Male","No",799,799,"No","No"
"22","Muhammad Sama","Male","No",710,1032,"No","No"
"22"," Kamila Sadat","Female","No",701,700,"No","No"
"22"," Jalal-u-din Jalal","Male","No",693,715,"No","No"
"22","Muhammad Nawed Saied","Male","No",662,663,"No","No"
"22"," Alhaj Muhammad Arif Mubashir","Male","No",619,622,"No","No"
"22","Fatima Shaiq Wasal","Female","No",588,589,"No","No"
"22","Abul Kalam Azad","Male","No",560,556,"No","No"
"22","Hajji Dr. Abdul Satar","Male","No",540,540,"No","No"
"22"," Dagarwal Abdullah","Male","No",529,530,"No","No"
"22","Hayatullah Bahroz Khaliqi","Male","No",383,386,"No","No"
"22","Sayed Nadir Sadat","Male","No",365,369,"No","No"
"22","Muhammad Musa Qadiri","Male","No",333,334,"No","No"
"22","Ustad Abdullah Sharar","Male","No",263,263,"No","No"
"22","Faizullah Faiz","Male","No",233,233,"No","No"
"22","Gull Ahmad Rezaye","Male","No",228,228,"No","No"
"22"," Hajji Juma Khan","Male","No",172,172,"No","No"
"22","Ghaibullah Dastyar","Male","No",168,168,"No","No"
"22","Salima Kamal-u-din","Female","No",145,148,"No","No"
"22"," Fahima Nairo","Female","No",140,141,"No","No"
"22","Abdul Qadir Rahin Kakar","Male","No",138,138,"No","No"
"22","Maulana Abdul Qadir Amami","Male","No",116,117,"No","No"
"22"," Dr. Azizullah Kohistani","Male","No",88,88,"No","No"
"22","Ghulam Sakhi Sulayman","Male","No",68,68,"No","No"
"22","Khal Nazar","Male","No",66,78,"No","No"
"22","Hajji Abdul Hakim Shirzad","Male","No",56,56,"No","No"
"22","Hajji Qudratullah","Male","No",55,55,"No","No"
"22","Sayed Abdullah Habibi","Male","No",44,44,"No","No"
"22","Sayed Abdul Salam Nahzat","Male","No",34,34,"No","No"
"22"," Gull Muhammad Pahlawan","Male","No",0,7372,"Yes","No"
"23","Sayed Muhammad Musa Janab Sahib","Male","No",4593,4599,"Yes","Yes"
"23","Hajji Ghulam Sarwar Faiez","Male","No",3802,3802,"Yes","Yes"
"23","Alhaj Qazi Abdul Rahim","Male","No",3261,3145,"No","Yes"
"23","Hajji Muhammad Anwar Yawari","Male","No",3204,3190,"Yes","No"
"23"," Hajji Raies Muhammad Omar","Male","No",3051,2966,"No","No"
"23","Habibullah Qadisi","Male","No",3005,3144,"No","No"
"23","Abdullah Azizi","Male","No",2939,2939,"No","No"
"23","Muhammad Yaqub Shams","Male","Yes",2879,2865,"No","No"
"23","Muhammad Naiem Mualim Zada","Male","No",2835,2866,"No","No"
